Time,inertial-6286.188861:deltaVelX,inertial-6286.188861:deltaVelY,inertial-6286.188861:deltaVelZ,inertial-6286.188861:deltaThetaX,inertial-6286.188861:deltaThetaY,inertial-6286.188861:deltaThetaZ
1773414805613904128,3.767660018638708e-05,4.264737799530849e-05,-0.01012730784714222,-0.000158251408720389,7.254555839608656e-06,-0.003312683198601007
1773414805623734528,0.0002349718561163172,0.0003925842465832829,-0.01004925090819597,-0.0007519638747908175,5.700016117771156e-05,-0.003921127412468195
1773414805633473536,0.0003355324734002352,0.0004816293949261308,-0.009773535653948784,-0.0005948619800619781,2.341444269404747e-05,-0.004816221073269844
1773414805643201280,0.0003477821301203221,0.0007159273372963071,-0.009822665713727474,0.0002303682995261624,5.773490556748584e-05,-0.005977412220090628
1773414805653554432,0.0001041761061060242,0.0004596452927216887,-0.01021151430904865,-7.826440196367912e-06,7.415628351736814e-05,-0.006698039826005697
1773414805663812096,0.0002789285499602556,0.0005651726387441158,-0.009908434003591537,-0.0007309931679628789,0.0001088562203221954,-0.007244459353387356
1773414805673971968,0.0005789403221569955,0.0006981209153309464,-0.009777520783245564,-0.000143242214107886,6.512234540423378e-05,-0.007999714463949203
1773414805684034304,0.0003788395260926336,0.0005075100343674421,-0.009829547256231308,0.0005157343111932278,0.000111166387796402,-0.008673506788909435
1773414805694004992,0.0002988938358612359,0.0003635470930021256,-0.00991417933255434,0.000887617701664567,6.150267290649936e-05,-0.00905299186706543
1773414805703889408,0.0001392263366142288,0.000348561501596123,-0.01018624939024448,0.0006323180859908462,5.373285603127442e-05,-0.009370535612106323
1773414805713724160,-3.165453381370753e-05,0.0003810111666098237,-0.01004401315003633,-0.0001175669312942773,3.22195264743641e-05,-0.009542996995151043
1773414805723421184,0.0001899985072668642,0.0004114697803743184,-0.01001621317118406,-0.0002193905820604414,6.740430399077013e-05,-0.009980726987123489
1773414805733348864,6.365539593389258e-05,0.0004658726393245161,-0.009903737343847752,-6.16723409621045e-05,5.491144474945031e-05,-0.01007647998631001
1773414805743663360,-2.120536009897478e-05,0.000433032721048221,-0.009913166984915733,-4.936615005135536e-05,8.773959416430444e-05,-0.01018011756241322
1773414805753878784,-0.000154971014126204,0.0002847145369742066,-0.009888565167784691,4.013630314148031e-05,2.347296140214894e-05,-0.00972633995115757
1773414805763998976,-7.709357305429876e-06,0.0004122326499782503,-0.009845444932579994,0.0002495868830010295,4.93878178531304e-05,-0.009258667938411236
1773414805774030080,-0.000181067138328217,1.555474591441453e-05,-0.01006798725575209,0.0005055920919403434,2.55732247751439e-05,-0.008766802027821541
1773414805783965440,-0.0002448861196171492,-5.761134889326058e-05,-0.01003933232277632,-6.045905320206657e-05,8.041391265578568e-05,-0.00821538083255291
1773414805793804800,-0.0002053044299827889,-0.0001065165706677362,-0.009878907352685928,-8.745278319111094e-05,3.312824264867231e-05,-0.00731405196711421
1773414805803550464,-0.000302761240163818,-0.000397080322727561,-0.01007928792387247,0.000140839401865378,1.94848507817369e-05,-0.006430787034332752
1773414805813201920,-0.0002173041139030829,-0.000426920218160376,-0.01001176051795483,-0.0003191105497535318,4.048760456498712e-05,-0.005511974450200796
1773414805823578112,-0.0001032247528200969,-0.000328435970004648,-0.009889924898743629,-0.0004256177926436067,3.800760168815032e-05,-0.004980547819286585
1773414805833858304,-6.172862049425021e-05,-0.0002323595690540969,-0.009902250021696091,-4.338319922680967e-05,6.444832251872867e-05,-0.00450029456987977
1773414805844042496,-2.688674067030661e-05,-0.0003056465939152986,-0.01002921629697084,-6.551178557856474e-06,1.347416400676593e-05,-0.003843866754323244
1773414805854128640,-3.477651262073778e-05,-0.0002713428693823516,-0.01003878004848957,-0.0004201997944619507,5.976953980280086e-05,-0.003874302376061678
1773414805864118016,0.0001260384451597929,3.363230644026771e-05,-0.009739106521010399,-0.0001136193022830412,1.336234254267765e-05,-0.003755197627469897
1773414805874011648,8.895908649719786e-06,-0.0002885610156226903,-0.01013751327991486,-0.0001920961949508637,2.610796036606189e-05,-0.003906102618202567
1773414805883809536,4.296467523090541e-05,7.29360681361868e-06,-0.009824392385780811,-0.0001385265204589814,6.740955541317817e-06,-0.00377313862554729
1773414805893605376,0.0001074235915439203,8.127844193950295e-05,-0.009915098547935486,0.0004770597151946276,2.153549212380312e-05,-0.004000834655016661
1773414805903310080,2.156849950551987e-05,-0.0001546191197121516,-0.01008485350757837,0.0003184135421179235,1.397866799379699e-05,-0.003619578899815679
1773414805913646336,0.0002047262096311897,4.415707280713832e-06,-0.009998423978686333,-8.818176866043359e-05,3.417061179789016e-06,-0.003488695714622736
1773414805923886336,0.0003985093790106475,0.0001743102911859751,-0.009971765801310539,-6.451857188949361e-05,3.596146416384727e-05,-0.003870298620313406
1773414805934029568,0.0003879512951243669,0.0003110297839157283,-0.01008250378072262,-0.0005218238802626729,1.36386624944862e-05,-0.004429554101079702
1773414805944077312,0.0003997056337539107,0.0005903865094296634,-0.009752210229635239,-0.0002803670649882406,1.099826477002352e-06,-0.004319994244724512
1773414805954034176,0.0002672003756742924,0.0005680233589373529,-0.009722568094730377,0.0006221242947503924,3.417066182009876e-05,-0.004473593551665545
1773414805963906816,0.0001634388463571668,0.0001841572666307911,-0.01019743364304304,0.0004539917863439769,9.958356713468675e-06,-0.004476281814277172
1773414805973686528,6.650561408605427e-05,2.811394369928166e-05,-0.010089878924191,-0.0002989111235365272,2.710726039367728e-05,-0.004209000617265701
1773414805983373312,2.239305467810482e-05,5.857669384567998e-05,-0.009886185638606548,-0.0001985361304832622,6.177207251312211e-05,-0.003909605089575052
1773414805993527808,-9.784197027329355e-05,-4.423706559464335e-05,-0.009883896447718143,-0.0003080824390053749,1.768829133652616e-05,-0.003200320526957512
1773414806003823872,-0.0001318960130447522,-0.0001694919192232192,-0.009941148571670055,7.717376865912229e-05,-5.178232640901115e-06,-0.002279215725138783
1773414806014022656,-0.0002362522500334308,-0.000159974762937054,-0.01002003252506256,0.0004106080159544945,2.791262340906542e-05,-0.001556278322823346
1773414806024127744,-0.0003252943861298263,-0.0003040092415176332,-0.00985383614897728,0.000103599886642769,-4.584323960443726e-06,-0.0005615066038444638
1773414806034137088,-0.0003301005053799599,-0.0002036821097135544,-0.009917773306369781,0.0004772057582158595,-2.317307689736481e-06,0.000485139578813687
1773414806044051200,-0.0004495996108744293,-0.0003697581414598972,-0.009947809390723705,0.0005464887944981456,-1.339408845524304e-05,0.001058157067745924
1773414806053874944,-0.0004678718105424196,-0.0004025047528557479,-0.009866014122962952,0.001092749531380832,-2.92872719001025e-05,0.001905659330077469
1773414806063604736,-0.000532431760802865,-0.0006439741118811071,-0.01003267429769039,0.0008743052603676915,-2.287947063450702e-05,0.002425628947094083
1773414806073305856,-0.0004554609768092632,-0.0007232101052068174,-0.01002163346856833,0.000658071949146688,-1.559354677738156e-05,0.002812369260936975
1773414806083661056,-0.0003553322749212384,-0.0007743513560853899,-0.009984692558646202,0.0005619002622552216,-4.336832716944627e-05,0.00253914063796401
1773414806093918720,-0.000250394397880882,-0.000541156972758472,-0.009980310685932636,0.0005310919368639588,-1.159043313236907e-05,0.001762553118169308
1773414806104075264,0.0001340359449386597,-0.0001999948581214994,-0.009987127967178822,0.0003797365934588015,-7.755258593533654e-06,0.0009881058940663934
1773414806114131712,1.113528651330853e-05,-1.615532164578326e-05,-0.009971039369702339,0.0003172344295307994,-1.531602356408257e-05,0.0006984014180488884
1773414806124090112,-1.349746253254125e-05,4.014615115011111e-05,-0.009971211664378643,0.0002670022950042039,-1.310621428274317e-05,0.0007389220991171896
1773414806133950976,-1.562507350172382e-06,3.411930811125785e-05,-0.009942380711436272,0.0002920675906352699,-1.526102096249815e-05,0.0007941271178424358
1773414806143715328,-1.100932240660768e-05,2.527731339796446e-05,-0.009955584071576595,0.0003752979391720146,-6.820426733611384e-06,0.0007984124822542071
1773414806153383680,4.676948447013274e-05,-8.582635200582445e-05,-0.009939978830516338,0.0004040492640342563,-5.710838649974903e-06,0.0009862843435257673
1773414806163334144,4.664631705963984e-05,-0.0002163807075703517,-0.009884927421808243,0.0006277515203692019,-2.222046350652818e-05,0.001785426749847829
1773414806173653248,-2.12493341678055e-05,-2.695521516216104e-06,-0.009971136227250099,0.000764333875849843,-2.379916622885503e-05,0.002407423919066787
1773414806183875072,-4.960128353559412e-05,7.958745118230581e-05,-0.01001742389053106,0.0005971465143375099,-2.981315628858283e-05,0.002799939131364226
1773414806193999616,-5.954267180641182e-05,0.0001078955174307339,-0.01004206109791994,0.0002462250704411417,-1.39177541313984e-06,0.002717438153922558
1773414806204026368,-7.433217251673341e-05,8.046549191931263e-05,-0.009999126195907593,1.153444372903323e-05,4.168618943367619e-06,0.002698736730962992
1773414806213958912,-7.402408664347604e-05,0.0001387376978527755,-0.01001432817429304,-0.000236576292081736,1.809989043977112e-05,0.002770834602415562
1773414806223802624,-4.647373862098902e-05,1.776723365765065e-05,-0.009965148754417896,-0.0003456163976807147,1.20948050152947e-06,0.002897120080888271
1773414806233557248,0.0002524103329051286,0.0003160396008752286,-0.009503419511020184,0.0005770197021774948,-3.167536851833574e-05,0.003007410559803247
1773414806253392384,-9.638194751460105e-05,-8.670170791447163e-05,-0.009830929338932037,-1.333895488642156e-05,-1.221058573719347e-05,0.001944091520272195
1773414806263673856,3.940624446840957e-05,-5.46366318303626e-05,-0.00995604507625103,3.505060885800049e-05,-5.70107476960402e-06,0.001621023984625936
1773414806273856512,9.613559814170003e-05,-0.000145904254168272,-0.009950876235961914,1.050055652740411e-05,1.875173779808392e-06,0.001849116757512093
1773414806283940352,0.0001625358854653314,-0.0002173129323637113,-0.009968013502657413,-3.365293741808273e-05,2.918915015470702e-06,0.002459027338773012
1773414806293932032,0.0001500536454841495,-0.0003216125187464058,-0.009955167770385742,6.540612503158627e-06,-6.070638391975081e-06,0.002858568215742707
1773414806303832576,0.0001173632917925715,-0.0003220173821318895,-0.009942564181983471,2.808026329148561e-05,5.350781520974124e-06,0.002976794028654695
1773414806313637120,9.954957204172388e-05,-0.0001167491354863159,-0.009940129704773426,0.000147094702697359,-5.541496193472994e-06,0.00315026892349124
1773414806323346176,7.173063204390928e-05,-9.125746873905882e-05,-0.01001904811710119,3.63474027835764e-05,6.364147338899784e-06,0.003036638488993049
1773414806333043200,6.095588832977228e-05,-2.570760443632025e-05,-0.009958148933947086,-0.0001369550882373005,1.103760678233812e-05,0.002836277475580573
1773414806343387392,0.0001263739395653829,2.10112048080191e-05,-0.009938803501427174,2.771352592390031e-05,1.193894604512025e-05,0.003112426726147532
1773414806353633024,9.105981007451192e-05,0.0001117081628763117,-0.0099283242598176,0.0001144574271165766,9.588532520865556e-06,0.003189580515027046
1773414806363779840,3.466405178187415e-05,6.505522469524294e-05,-0.009986940771341324,-6.738556839991361e-05,1.508804234617855e-05,0.003204845357686281
1773414806373830144,3.613294393289834e-05,-5.100412090541795e-05,-0.009982617571949959,5.201004387345165e-05,7.444477887474932e-06,0.003053152468055487
1773414806383783680,-5.259488170850091e-05,0.0001130361342802644,-0.009936906397342682,-1.289090050704544e-05,1.888225597213022e-05,0.003130007535219193
1773414806393640960,-5.479635001393035e-05,0.0001189432878163643,-0.009979074820876122,2.160003714379855e-05,6.397914148692507e-06,0.00288670975714922
1773414806403404032,-3.892473250743933e-05,-5.966820754110813e-05,-0.009965253062546253,5.020736716687679e-05,-4.087791694473708e-06,0.003072369145229459
1773414806413074944,8.036127837840468e-06,1.10450346255675e-05,-0.009950264357030392,3.473339893389493e-05,-1.65764031407889e-05,0.003550354158505797
1773414806423230464,0.0001122916291933507,-0.0001100381778087467,-0.009947201237082481,8.958787657320499e-05,9.499721272732131e-06,0.004284557420760393
1773414806433536000,5.611749293166213e-05,-5.800116559839807e-05,-0.01000249851495028,-5.471506301546469e-05,3.462833046796732e-05,0.004669225309044123
1773414806443746048,5.423964466899633e-05,-3.045343692065217e-05,-0.009943333454430103,4.944435568177141e-05,-6.039131676516263e-06,0.004763589706271887
1773414806453857792,-6.948822556296363e-05,6.63538376102224e-05,-0.00998395960777998,-9.221915388479829e-05,4.500258000916801e-05,0.004568816628307104
1773414806463872768,-0.0001745149056660011,1.451427851861808e-05,-0.009920662268996239,9.780265099834651e-05,3.827972705039429e-06,0.004160052631050348
1773414806473795584,-0.0002932195202447474,-0.0001323556934949011,-0.00996581744402647,9.777095692697912e-05,-1.138491734309355e-05,0.003867160761728883
1773414806483630848,-0.0003300603711977601,-0.0001170166797237471,-0.009947505779564381,7.009882097008813e-07,1.76770754478639e-05,0.003803607076406479
1773414806493371904,-0.0002576577535364777,6.117240263847634e-05,-0.009950976818799973,9.338310337625444e-05,1.614226675883401e-05,0.004330490250140429
1773414806503101184,-9.194693848257884e-05,0.0001813068665796891,-0.00997869111597538,4.158085357630625e-05,1.215333554682729e-06,0.004332405515015125
1773414806513357312,1.756175879563671e-05,0.0001166462097899057,-0.009956370107829571,4.155107671977021e-05,8.251103281509131e-06,0.0040983478538692
1773414806523623168,-5.451905735753826e-07,2.03790459636366e-05,-0.009960321709513664,-1.041741325025214e-05,6.718820714013418e-06,0.004059032071381807
1773414806533792768,3.827638647635467e-05,-6.087453130021458e-06,-0.009966550394892693,1.187965972349048e-05,1.772799623722676e-05,0.004023934248834848
1773414806543866368,4.852959682466462e-05,2.090504312945995e-05,-0.009936371818184853,-1.987431005545659e-06,1.972351128642913e-05,0.004290927667170763
1773414806553842432,4.107641143491492e-05,0.0001121486275224015,-0.009987038560211658,-7.034200280031655e-06,2.891288204409648e-05,0.004056494683027267
1773414806563724032,6.219543138286099e-05,0.0002465588913764805,-0.009931938722729683,6.960673636058345e-05,8.903589332476258e-06,0.004109974019229412
1773414806573510400,3.825780004262924e-05,0.0001242728612851351,-0.009987168945372105,5.937493915553205e-05,1.839413585003058e-06,0.00429203687235713
1773414806583212288,8.877242180460598e-06,8.721489575691521e-05,-0.009948469698429108,3.118152380920947e-05,3.046855636057444e-05,0.004499883390963078
1773414806593150464,2.888396920752712e-05,1.178170623461483e-05,-0.009980852715671062,1.0964140528813e-05,2.674772440514062e-05,0.004860366694629192
1773414806603440384,-1.299561972700758e-05,2.43994036281947e-05,-0.00996171310544014,-6.820057478762465e-06,6.090597707952838e-06,0.004816497210413218
1773414806613662720,-1.023417553369654e-06,-0.0001419345644535497,-0.009974420070648193,-2.674633469723631e-05,3.628971899161115e-05,0.004659946076571941
1773414806623787776,-9.068702638614923e-06,-0.0001539439545013011,-0.009968595579266548,-3.156165621476248e-05,1.710591641312931e-05,0.004697076976299286
1773414806633813248,7.931306754471734e-06,-7.034942973405123e-05,-0.00993697065860033,-3.484009357634932e-05,9.508843504590914e-06,0.004514410626143217
1773414806643741184,-5.062526179244742e-05,3.01453001156915e-05,-0.009971036575734615,1.852851892181206e-05,1.707863157207612e-05,0.004430999048054218
1773414806653571584,-5.604997932096012e-05,7.791192183503881e-05,-0.009942661970853806,1.642896313569508e-05,4.168151008343557e-06,0.004459413234144449
1773414806663305984,-3.635839311755262e-05,3.023715726158116e-05,-0.009967941790819168,2.02146839001216e-05,1.533780778117944e-05,0.004454156849533319
1773414806672949760,-1.369377514492953e-05,-4.84422234876547e-05,-0.009977987967431545,3.360545451869257e-05,7.993739927769639e-06,0.00447564385831356
1773414806683252992,-4.997974610887468e-05,2.232147380709648e-05,-0.009951806627213955,3.371713683009148e-05,1.076430635293946e-05,0.004480148665606976
1773414806693478144,-4.440691554918885e-06,-5.488716487889178e-05,-0.009957199916243553,1.617764246475417e-05,-2.092828253807966e-06,0.004389943554997444
1773414806703665152,3.362757706781849e-05,-8.479813550366089e-05,-0.009950392879545689,-1.552549838379491e-05,5.292947207635734e-06,0.004187579732388258
1773414806713751552,-1.294716457778122e-05,-2.880915417335927e-05,-0.009971372783184052,-1.329898350377334e-05,1.772837094904389e-05,0.003889146260917187
1773414806723740416,-1.883655386336613e-05,-5.616039197775535e-05,-0.009949358180165291,2.433622830722015e-05,8.092565622064285e-06,0.003837919794023037
1773414806733632000,3.010808029557666e-07,-5.775273166364059e-05,-0.009969240054488182,3.511666727717966e-05,-4.98377085023094e-06,0.003716479055583477
1773414806743428608,-3.247220320190536e-06,-7.860859477659687e-05,-0.009951513260602951,-4.464352514332859e-06,2.3869839424151e-05,0.003628491191193461
1773414806753132288,3.528079832904041e-05,-0.0001021451462293044,-0.009957908652722836,1.06621419035946e-05,-1.259323289559688e-05,0.003487334353849292
1773414806762824960,-2.136114926543087e-05,-0.0001150334865087643,-0.009974190033972263,-1.098375651054084e-05,1.412575875292532e-05,0.003133604070171714
1773414806773173504,-2.679727913346142e-05,-0.0001446604437660426,-0.009941005147993565,-1.417960220351233e-06,7.388774974970147e-06,0.002639086684212089
1773414806783394048,1.245930889126612e-05,-0.0001315168192377314,-0.009974755346775055,-5.272951966617256e-06,1.24270836749929e-05,0.00225422321818769
1773414806793542400,1.501977658335818e-05,-1.751151830831077e-05,-0.009958628565073013,-7.425167041219538e-06,-1.74388026152883e-06,0.002217218978330493
1773414806803593216,2.083023355226032e-05,-0.0001983922848012298,-0.009960418567061424,9.635552487452514e-06,-1.767585445122677e-06,0.002055755583569407
1773414806813546752,4.511266979534412e-06,-0.0001702198060229421,-0.009961426258087158,-9.476267223362811e-06,5.861944828211563e-06,0.001417150953784585
1773414806823402496,-2.912915078923106e-06,-6.883225432829931e-05,-0.009954896755516529,-6.123914317868184e-06,-1.842939695961832e-06,0.001140980748459697
1773414806833161984,-5.758690804213984e-06,-2.074431358778384e-05,-0.009973833337426186,-1.651454658713192e-05,3.055606612178963e-06,0.001129764830693603
1773414806842825984,-1.331181374553125e-05,-6.669442518614233e-05,-0.009965277276933193,-5.8071509556612e-06,1.311789787905582e-06,0.00102509674616158
1773414806852899072,-1.04593573269085e-05,-4.158797310083173e-05,-0.009957178495824337,-2.671769834705628e-06,1.960797590072616e-06,0.0008568382472731173
1773414806863211264,-6.062546617613407e-06,-1.029650411510374e-05,-0.009956677444279194,5.851358764630277e-06,1.347940610685328e-06,0.0008431851165369153
1773414806873373184,-4.972243459633319e-06,-5.171839075046591e-05,-0.009946130216121674,1.240626261278521e-06,-1.150987259279646e-06,0.0008012732141651213
1773414806883490304,-7.265749957241496e-08,-3.84296290576458e-05,-0.009974658489227295,4.084577085450292e-06,-5.19456898473436e-06,0.0007472825818695128
1773414806893509888,-1.857840629782004e-06,-3.983215356129222e-05,-0.009958431124687195,-1.289992269448703e-06,-9.957342626876198e-06,0.0007048759143799543
1773414806903431936,9.232754791810294e-07,-4.915544559480622e-05,-0.009975050576031208,3.616812819018378e-06,8.05520073754451e-07,0.0006791088380850852
1773414806913259776,7.30820102035068e-06,-4.305056791054085e-05,-0.009957322850823402,-1.06657844298752e-05,-1.398001700181339e-06,0.0006361669511534274
1773414806922991872,1.027630059979856e-05,-1.715798498480581e-05,-0.009955685585737228,-1.112069276132388e-05,-1.553958668409905e-06,0.0006817734683863819
1773414806932628992,9.182265898743935e-07,-4.696513860835694e-05,-0.009962858632206917,1.010337928164518e-05,-2.380215846642386e-06,0.000718061754014343
1773414806943000832,-1.571184157000971e-06,-0.0001031454521580599,-0.009960508905351162,-2.839091735040711e-07,-4.901576744487102e-07,0.000496442022267729
1773414806953271808,-8.579802852182183e-06,-0.0001070354410330765,-0.009980649687349796,-3.473180072433024e-07,1.556187953610788e-06,0.0001045140888891183
1773414806963423232,-8.532213541911915e-06,-2.627050162118394e-05,-0.009946256875991821,-6.49678395348019e-06,-4.245419233939174e-07,2.134335773007479e-06
1773414806973497344,-4.215457011014223e-06,-3.110737088718452e-05,-0.009964265860617161,-7.018870746833272e-06,-4.768057351611787e-06,8.366177098650951e-06
1773414806983472640,-6.498256880149711e-06,-3.190858842572197e-05,-0.009956358000636101,-1.076553235179745e-05,1.58235138769669e-07,7.88284251029836e-06
1773414806993350656,-5.210874405747745e-06,-3.136627128697e-05,-0.009960570372641087,-1.467911829422519e-06,-4.883561814494897e-06,2.483659500285285e-06
1773414807003132672,1.359653793997495e-07,-2.704978214751463e-05,-0.009977291338145733,-2.413416495983256e-06,5.81095719098812e-06,4.500517206906807e-06
1773414807012818176,2.044173925241921e-06,-2.840498746081721e-05,-0.009950516745448112,-5.88866782891273e-07,-3.137661451546592e-06,3.745254389286856e-06
1773414807022663424,-8.3368206560408e-07,-3.059819209738635e-05,-0.009965909644961357,-4.654536951420596e-06,-2.089125473503373e-06,3.595872840378433e-06
1773414807033001472,-4.139354587096022e-06,-2.684655919438228e-05,-0.009952221065759659,-5.162003162695328e-06,-5.520333616004791e-06,4.683709903474664e-06
1773414807053362688,-7.985397132870276e-06,-3.032968743355013e-05,-0.009959015995264053,2.659159690665547e-06,2.993408315887791e-06,2.698246817089966e-06
1773414807063405824,-4.076639925187919e-06,-3.010661748703569e-05,-0.009960810653865337,-1.032876980389119e-06,2.282414470755612e-06,-4.476887909277139e-07
1773414807073359104,-5.936346951784799e-06,-2.876855251088273e-05,-0.009971089661121368,-2.268145635753172e-06,8.54373922720697e-08,-2.497922196198488e-06
1773414807083214848,-3.908603957825107e-06,-2.437292278045788e-05,-0.009945548139512539,-2.174520204789587e-06,-5.835826414113399e-06,1.599543566044304e-06
1773414807092973824,-1.599719098521746e-06,-3.161047789035365e-05,-0.009972097352147102,1.760968530106766e-06,-1.179830135811244e-07,-1.11365082489101e-07
1773414807102638336,-2.079116939057712e-06,-3.176852624164894e-05,-0.009954244829714298,1.810356138776115e-06,-2.772041170828743e-06,3.112109425273957e-06
1773414807112787200,-5.759311989095295e-06,-3.484898479655385e-05,-0.009966688230633736,-2.010193433932272e-08,-7.442280548275448e-06,1.37986921799893e-06
1773414807123088384,-4.265844779638428e-07,-3.133028440061025e-05,-0.009966698475182056,-1.057766439771513e-06,-7.26172947906889e-06,1.774322981873411e-07
1773414807133293056,-9.226973247677961e-07,-2.826841591740958e-05,-0.009961627423763275,1.531989539671486e-07,4.407509550219402e-06,-1.61574962476152e-06
1773414807143400192,-6.430795565393055e-06,-3.409302735235542e-05,-0.009965021163225174,8.992898074211553e-06,-6.095860499044647e-06,5.756634436693275e-06
1773414807153416704,-7.377854217338609e-06,-2.806751763273496e-05,-0.009946134872734547,4.017599621874979e-06,-6.945590484974673e-06,3.86459578294307e-06
1773414807163340544,-5.918485840084031e-06,-3.014595131389797e-05,-0.009966182522475719,-1.302307282458059e-06,5.381793926062528e-07,-1.885436176962685e-06
1773414807173170176,-4.677958258980652e-06,-3.510593887767754e-05,-0.009956013411283493,-5.313583187671611e-06,-7.731814548606053e-07,-7.465407065865293e-07
1773414807182907136,-1.596036099726916e-06,-3.18425809382461e-05,-0.009964491240680218,3.670578735182062e-06,-9.112888619711157e-06,-4.765159928865614e-07
1773414807192633088,-1.480990476920852e-06,-3.057863796129823e-05,-0.009967008605599403,1.508944706074544e-06,-1.380527123728825e-06,3.785283070101286e-06
1773414807202991872,3.511367140163202e-06,-2.7996948119835e-05,-0.00995358545333147,1.847474351279743e-08,9.631856983105536e-07,1.663812554397737e-06
1773414807213253632,7.615944923600182e-07,-2.777542613330297e-05,-0.009970249608159065,-9.844110536505468e-06,1.174634462586255e-06,3.021168595296331e-06
1773414807223418368,-2.417250016151229e-06,-2.836187013599556e-05,-0.00995036493986845,-9.162150490737986e-06,-2.043036602117354e-06,-9.348360663352651e-07
1773414807233490944,-6.434351689676987e-06,-2.988103733514436e-05,-0.009964420460164547,-8.154493116308004e-07,-1.314605356128595e-06,6.854315870441496e-07
1773414807243472128,-4.095471012988128e-06,-3.224780084565282e-05,-0.009965164586901665,-1.554802338432637e-06,3.01348734410567e-07,3.296702061561518e-06
1773414807253358848,2.808821193411859e-07,-3.565568476915359e-05,-0.009956374764442444,-1.289883357458166e-06,4.80112112200004e-06,8.670192983117886e-06
1773414807263151616,-2.277085741297924e-06,-2.770509308902547e-05,-0.009960468858480453,7.853089982745587e-07,-2.754114120762097e-06,1.701139240140037e-06
1773414807272853248,8.173728019755799e-06,-2.974604467453901e-05,-0.009950181469321251,-4.431336037669098e-06,-1.804133148652909e-06,-3.59619434675551e-06
1773414807282946304,1.132693000727159e-06,-2.875031168514397e-05,-0.009970223531126976,-6.750286047463305e-06,-1.703964585431095e-06,7.601197467010934e-07
1773414807293266688,-3.118801487289602e-06,-3.388475306564942e-05,-0.009957525879144669,2.162631290048012e-06,5.872263500350527e-06,1.794734089344274e-06
1773414807303489536,-5.788941962237004e-06,-2.617703285068274e-05,-0.009961443021893501,6.4195842242043e-07,-2.71383078143117e-06,-2.150315303595107e-08
1773414807313596416,-3.995583483629161e-06,-3.149423719150946e-05,-0.009967992082238197,7.252876457641833e-06,-5.272495400276966e-06,1.477360115131887e-06
1773414807323631872,-4.017628270958085e-06,-2.902405140048359e-05,-0.00995246134698391,-1.458591896152939e-06,-3.666613793029683e-06,5.22483514941996e-06
1773414807333572352,-3.991578978457255e-07,-2.671135371201672e-05,-0.009971725754439831,5.77268338020076e-06,-3.517809773256886e-06,4.041923148179194e-06
1773414807343419136,1.865297235781327e-06,-2.853941987268627e-05,-0.009951936081051826,4.479259132494917e-06,-1.008337039820617e-05,-1.718033104225469e-06
1773414807353172992,5.290399940349744e-07,-2.823609065671917e-05,-0.009968234226107597,-2.023663000727538e-06,-1.938150035130093e-06,3.761387461054255e-06
1773414807362833920,-2.081409547827207e-06,-3.026818558282685e-05,-0.009952432475984097,-3.762141432162025e-06,9.923322750182706e-07,6.708698379043199e-07
1773414807373128960,-1.815060613807873e-06,-2.818176835717168e-05,-0.009954052977263927,3.681133875943488e-06,1.540679363642994e-06,1.216694045069744e-06
1773414807383405056,-5.698027052858379e-06,-2.978822521981783e-05,-0.009962336160242558,2.022973376369919e-06,-3.971280875703087e-06,6.186389214235533e-07
1773414807393581824,-4.727543455373961e-06,-2.669531022547744e-05,-0.009954106993973255,-2.433051577099832e-06,-1.524516619610949e-06,3.27854559145635e-06
1773414807403657984,-8.976391654869076e-06,-2.453948945912998e-05,-0.00997311994433403,2.033650901012152e-07,2.067077502942993e-06,2.799498133754241e-06
1773414807413636096,-2.924066848208895e-06,-3.117729647783563e-05,-0.009949407540261745,6.235740784177324e-06,4.524885298451409e-06,2.63299898506375e-06
1773414807423518976,-6.044776910130167e-07,-3.18073871312663e-05,-0.009962250478565693,2.081544153043069e-06,1.862403337327123e-06,5.862445505044889e-06
1773414807433312512,-2.098744289469323e-06,-2.837366628227755e-05,-0.009960394352674484,3.82366943085799e-06,2.256258085253648e-06,5.942265488556586e-07
1773414807443013632,-1.230880343427998e-06,-2.56088260357501e-05,-0.00996035523712635,2.076549066032385e-07,-3.624970076998579e-06,2.679788622117485e-06
1773414807452869888,-9.352099823445315e-07,-3.024814941454679e-05,-0.009969763457775116,-5.455136033560848e-06,5.602350938715972e-07,5.413391136244172e-06
1773414807463206656,-6.129539997346001e-06,-2.9504626581911e-05,-0.009945834055542946,8.73844328452833e-07,3.081110435232404e-06,-1.63392246577132e-06
1773414807473443072,-6.818231668148655e-06,-3.494551128824241e-05,-0.009973511099815369,-2.831034180417191e-06,-3.633605729191913e-06,3.365550355738378e-06
1773414807483580160,2.654378477018327e-07,-2.920525366789661e-05,-0.009956201538443565,5.492127002071356e-06,4.124985935050063e-06,3.084032186961849e-06
1773414807493604096,-4.280342182028107e-06,-3.237912096665241e-05,-0.009966821409761906,-6.279775789153064e-06,-6.97331097399001e-06,4.906820322503336e-06
1773414807503546624,5.578585842158645e-07,-2.871469951060135e-05,-0.009956155903637409,-6.856694767520821e-07,-3.90198783861706e-06,2.797312617985881e-06
1773414807513392384,-9.062397339221206e-07,-2.076732562272809e-05,-0.00995675940066576,3.327971171529498e-06,-1.415798919879308e-06,-1.142775886364689e-06
1773414807523142656,-5.899077223148197e-06,-3.406239920877852e-05,-0.009968568570911884,1.061274815583602e-06,-3.619368044383009e-06,2.106728061335161e-06
