Time,inertial-6286.188861:deltaVelX,inertial-6286.188861:deltaVelY,inertial-6286.188861:deltaVelZ
1773426552081190400,-3.868444036925212e-05,0.0002680454053916037,-0.009774880483746529
1773426552091387904,-1.504057399870362e-05,0.0003405034658499062,-0.0097005944699049
1773426552101489920,-1.030938528856495e-05,0.0001434636360500008,-0.009893412701785564
1773426552111495680,-2.096241814797395e-06,0.0001176313598989509,-0.009929862804710865
1773426552121405696,-6.723872502334416e-06,0.0001660297130001709,-0.00987151637673378
1773426552131221504,6.594275419047335e-07,0.0001383943017572165,-0.00989710446447134
1773426552140972032,2.292604676767951e-06,6.026274422765709e-05,-0.009954674169421196
1773426552150680832,1.933888142957585e-06,-3.21697152685374e-05,-0.01003541238605976
1773426552161031424,6.910754109412665e-06,-4.161271135671996e-05,-0.01003491040319204
1773426552171287552,-1.084779228222033e-06,2.735434827627614e-05,-0.009966096840798855
1773426552181446912,6.688639132335084e-06,7.545481639681384e-05,-0.00991047453135252
1773426552191515904,2.29888337344164e-06,-0.0001287379418499768,-0.01009808294475079
1773426552201490176,-2.701533958315849e-06,6.017954729031771e-05,-0.00993167981505394
1773426552211369728,3.882065357174724e-06,-4.519613139564171e-05,-0.01000734604895115
1773426552221157120,-3.261092615503003e-06,1.014984081848525e-05,-0.009968696162104607
1773426552230884608,1.944257746799849e-06,2.331817540834891e-06,-0.009965580888092518
1773426552240894720,5.540880920307245e-06,1.874829831649549e-05,-0.009956263937056065
1773426552251207936,1.450123932045244e-06,-5.538829555007396e-06,-0.009970128536224365
1773426552261422336,2.37957397075661e-06,-5.389573288994143e-06,-0.009965457022190094
1773426552271540992,4.421157427714206e-06,9.755092833074741e-06,-0.009964536875486374
1773426552281568256,7.752802048344165e-06,2.553616468503606e-06,-0.009956177324056625
1773426552291499520,-2.828423930623103e-07,4.82885843666736e-06,-0.009962031617760658
1773426552301335552,1.006403635983588e-05,-4.102651473658625e-06,-0.0099610211327672
1773426552311077888,5.193053311813856e-06,-1.099237692869792e-06,-0.009958036243915558
1773426552320760576,8.85506142367376e-06,-2.000783752009738e-05,-0.00995043758302927
1773426552331049984,-6.580479293916142e-06,2.382601996941958e-05,-0.009953652508556843
1773426552341323520,-8.777748007560149e-06,4.038400948047638e-05,-0.009965828619897366
1773426552351498240,-6.039515483280411e-07,7.952416126499884e-06,-0.009960287250578403
1773426552361574656,-5.066625362815103e-06,-1.686078394413926e-05,-0.009961383417248726
1773426552371554816,8.641515705676284e-06,9.75154762272723e-06,-0.00995697733014822
1773426552381456640,9.469517863180954e-06,-8.291881385957822e-05,-0.00995990727096796
1773426552391269120,8.15267503639916e-06,-6.705027772113681e-06,-0.009957683272659779
1773426552400989440,1.523645187262446e-05,-4.280998837202787e-06,-0.009960561990737915
1773426552410813696,3.377004532012506e-06,2.466052137606312e-06,-0.009969067759811878
1773426552421147136,6.540231424878584e-06,5.039896132075228e-05,-0.00995643250644207
1773426552431381504,4.352260475570802e-06,9.066588972928002e-07,-0.009957417845726013
1773426552441516288,-2.354519529035315e-05,7.559835648862645e-05,-0.009971228428184986
1773426552451556096,-4.971492671757005e-06,2.588413735793438e-05,-0.009965939447283745
1773426552461497600,1.683470145508181e-06,-7.84247549745487e-06,-0.009966772980988026
1773426552471342080,8.418445759161841e-06,-3.184576780768111e-05,-0.009956632740795612
1773426552481090304,5.859001248609275e-06,-5.0182130507892e-05,-0.00996031891554594
1773426552490743552,6.417355052690255e-06,2.484979995642789e-05,-0.00996185839176178
1773426552500846848,-1.081300797522999e-05,4.921264189761132e-05,-0.009961666539311409
1773426552511146240,-2.763390284599154e-06,-5.108736513648182e-05,-0.009956100955605507
1773426552521348864,-3.401488584131585e-06,5.028746818425134e-05,-0.009963735938072205
1773426552531457280,6.984088486206019e-06,-3.672402954180143e-06,-0.009969223290681839
1773426552541470464,4.415901912580011e-06,-4.700556382886134e-05,-0.009964684955775738
1773426552551389440,5.47442550669075e-06,-6.485832727776142e-06,-0.00996930617839098
1773426552561218048,2.439618128846632e-06,-8.187418643501587e-06,-0.009956549853086472
1773426552570955008,-1.1090781981693e-06,3.368901161593385e-05,-0.009959437884390354
1773426552580680448,3.7313745906431e-06,3.783222928177565e-05,-0.009953637607395649
1773426552590998528,6.695088814012706e-06,5.673382474924438e-06,-0.009961360134184361
1773426552601254656,5.890704869671026e-06,-1.79514227056643e-05,-0.009962192736566067
1773426552611418624,-8.527152886017575e-07,-2.527349715819582e-05,-0.009954092092812061
1773426552621483776,-5.307545961841242e-06,-7.660272785869893e-06,-0.009972123429179192
1773426552631451904,1.140992935688701e-05,-2.248503915325273e-05,-0.009965155273675919
1773426552641324288,1.043935640154814e-06,3.372735227458179e-05,-0.009965895675122738
1773426552651100672,-2.833383405231871e-06,3.032977656403091e-05,-0.009958097711205482
1773426552660782080,-2.884836476368946e-06,-2.816694632201688e-06,-0.00996082741767168
1773426552670701568,2.216044777014758e-06,5.221723768045194e-06,-0.009957504458725452
1773426552680984832,6.349633167701541e-06,-1.857166807894828e-06,-0.009962258860468864
1773426552691206912,-8.922011147660669e-07,1.465140712753055e-06,-0.009964594617486
1773426552701337600,2.140365268132882e-06,3.455040314293001e-06,-0.00995919294655323
1773426552711373824,4.377463483251631e-06,5.723305548599456e-06,-0.009960662573575974
1773426552721314048,1.772975338099059e-05,-1.219605292135384e-05,-0.009964085184037685
1773426552731160320,4.52587619292899e-06,-3.170654235873371e-05,-0.009959829039871693
1773426552740912384,-2.071960989269428e-05,3.452477903920226e-05,-0.009952289052307606
1773426552750570752,-6.266515811148565e-06,1.348531259282026e-05,-0.00995960645377636
1773426552771120896,4.124602128285915e-06,-7.630782420164905e-06,-0.009957668371498585
1773426552781309184,2.301906988577684e-06,-1.990528971873573e-06,-0.009966096840798855
1773426552791406080,3.296147724540788e-06,7.852169801481068e-06,-0.009960570372641087
1773426552801408000,3.294744146842277e-06,5.170445092517184e-06,-0.009958407841622829
1773426552811315456,7.525105502281804e-06,-2.618273356347345e-06,-0.009955286979675293
1773426552821138432,6.020213731972035e-07,3.046223810088122e-06,-0.009956061840057373
1773426552830869248,-5.154707878318732e-07,1.055470784194767e-05,-0.009956932626664639
1773426552840679936,-3.86907959182281e-06,5.892352874070639e-06,-0.009960667230188847
1773426552851021056,-5.371198312786873e-06,8.218044968089089e-06,-0.009964222088456154
1773426552861265152,3.304367055534385e-06,-2.946794438685174e-06,-0.009967796504497528
1773426552871419136,5.775640147476224e-06,-1.856945459621784e-07,-0.00995552446693182
1773426552881476096,-2.204106749559287e-06,7.562780865555396e-06,-0.009962579235434532
1773426552891437568,3.783259671763517e-06,3.334038638058701e-06,-0.009960326366126537
1773426552901305344,3.023799308721209e-07,6.866462626931025e-06,-0.009957071393728256
1773426552911078656,1.904872647173761e-06,5.107672677695518e-06,-0.009954442270100117
1773426552920757760,-1.979007265617838e-06,6.114425559644587e-06,-0.009960157796740532
1773426552930914048,-1.52151073962159e-07,-2.26416386794881e-06,-0.009959905408322811
1773426552941188352,1.941555183293531e-06,-2.940411832241807e-06,-0.009964213706552982
1773426552951395328,-3.285320872237207e-06,-8.118498044495936e-06,-0.009963084943592548
1773426552961505280,2.698684056667844e-06,-4.620472964234068e-07,-0.009961905889213085
1773426552971517952,-1.591305817782995e-06,1.601212716195732e-06,-0.009962482377886772
1773426552981434880,5.307910555529816e-07,-5.687531483999919e-06,-0.009965656325221062
1773426552991257856,-2.635687792462704e-07,4.060881565237651e-06,-0.009957359172403812
1773426553000991744,-4.558235104923369e-06,2.062805606328766e-07,-0.009961138479411602
1773426553010726912,3.234078803870943e-06,-1.750087335494754e-06,-0.009958547540009022
1773426553021088512,6.289922112046042e-06,7.609540716657648e-06,-0.009958980605006218
1773426553031326720,-1.661566557231708e-06,2.408390628261259e-06,-0.009955223649740219
1773426553041495296,4.324094220464758e-07,2.603198936412809e-06,-0.009971891529858112
1773426553051566848,5.554325980483554e-06,7.371464744210243e-05,-0.009900939650833607
1773426553061542144,1.143220288213342e-05,-0.000173263979377225,-0.0101446770131588
1773426553071423232,2.182900789193809e-05,9.44587736739777e-05,-0.009902918711304665
1773426553081208320,-3.853346424875781e-05,9.223083907272667e-06,-0.00988538283854723
1773426553090923776,-1.183524773296085e-06,-1.859178155427799e-05,-0.009982457384467125
1773426553100867072,2.499927359167486e-05,1.617700763745233e-05,-0.01000079698860645
1773426553111191552,-1.097206495614955e-05,1.164212790172314e-06,-0.009946482256054878
1773426553121369600,-1.838285243138671e-05,-1.84101900231326e-05,-0.009962959215044975
1773426553131496960,1.686836367298383e-05,1.870231244538445e-05,-0.009954730048775673
1773426553141535232,9.512169526715297e-06,-7.003001883276738e-06,-0.009978704154491425
1773426553151478272,-1.155288100562757e-05,-1.984397840715246e-06,-0.009951452724635601
1773426553161325824,2.109270781147643e-06,8.618528227088973e-06,-0.009947206825017929
1773426553171079936,1.087829787138617e-05,-4.422455731400987e-06,-0.009972973726689816
1773426553180740608,3.799728801823221e-06,-8.416365744778886e-06,-0.009975410997867584
1773426553190960384,5.79689640289871e-06,1.60646432050271e-05,-0.00994483008980751
1773426553201245184,-3.968569217249751e-06,2.916332050517667e-06,-0.009965486824512482
1773426553211414016,5.156163297215244e-06,1.119284934247844e-05,-0.009967719204723835
1773426553221507584,6.649609531450551e-06,5.468148629006464e-06,-0.009958894923329353
1773426553231505664,-8.33630019769771e-06,1.087500459107105e-05,-0.009951665066182613
1773426553241406720,6.506077625090256e-06,7.265428848768352e-06,-0.009958263486623764
1773426553251212800,8.963448635768145e-06,2.80097765426035e-06,-0.00996498204767704
1773426553260924160,-1.771456936694449e-06,-1.007982632472704e-06,-0.009960401803255081
1773426553270624256,8.182162787306879e-07,5.898311428609304e-06,-0.009959020651876926
1773426553280971264,6.257972927414812e-06,7.792909855197649e-06,-0.009963307529687881
1773426553291219456,-1.659922759245092e-07,-1.074003080248076e-06,-0.009963220916688442
1773426553301332992,-1.136608034357778e-06,5.024885012971936e-06,-0.009962039068341255
1773426553311385600,7.455871582351392e-06,-9.605710147297941e-06,-0.009959805756807327
1773426553321343744,2.615073753986508e-06,-1.139189225796144e-05,-0.009966333396732807
1773426553331208704,4.549372533801943e-06,1.397822234139312e-05,-0.009954904206097126
1773426553340984320,-6.20987634647463e-07,-2.701535777305253e-06,-0.009968610480427742
1773426553350667008,2.200611106673023e-06,-5.499828148458619e-06,-0.009966086596250534
1773426553360665088,5.76042793909437e-07,1.101134330383502e-06,-0.009961590170860291
1773426553370974720,5.217033276494476e-07,-5.722159130527871e-06,-0.009959731251001358
1773426553381187584,8.099982551357243e-06,-1.986053939617705e-05,-0.009962509386241436
1773426553391287552,2.788176288959221e-06,1.469767539674649e-06,-0.009961270727217197
1773426553401305344,5.384222731663613e-06,-9.039354154083412e-06,-0.009968210943043232
1773426553411234560,3.117908818239812e-06,9.754116945259739e-06,-0.009958596900105476
1773426553421074176,2.129758740920806e-06,1.038440223055659e-05,-0.009954622946679592
1773426553430821120,5.104052434035111e-06,-4.038092811242677e-06,-0.009960454888641834
1773426553440476416,-2.075998736472684e-06,3.608631232054904e-06,-0.009964660741388798
1773426553450846464,-2.655182811395207e-07,4.694874405686278e-06,-0.009952270425856113
1773426553461119744,-2.598441824375186e-06,4.691462891059928e-06,-0.009958412498235703
1773426553481348608,-1.751679263861661e-07,4.672615432355087e-06,-0.009955600835382938
1773426553491329536,-4.17545243180939e-06,6.111432412581053e-06,-0.009961813688278198
1773426553501219584,2.908859414674225e-06,3.430378001212375e-06,-0.00995925534516573
1773426553511020800,-6.805453267588746e-07,-4.856984219259175e-07,-0.009966559708118439
1773426553520728576,6.840809874120168e-06,3.15106262860354e-06,-0.00995822437107563
1773426553530505472,-8.707236816007935e-07,1.783264997357037e-05,-0.009947649203240871
1773426553540834816,1.050867012963863e-06,4.584533598972484e-06,-0.009967452846467495
1773426553551063808,3.210026534361532e-06,-7.083574018906802e-06,-0.009962594136595726
1773426553561192448,-4.756391717819497e-06,1.043694965119357e-06,-0.009955989196896553
1773426553571229184,-1.179391574623878e-06,-7.074178256516461e-07,-0.009962920099496841
1773426553581173760,-2.618088274175534e-06,-3.471889158390695e-07,-0.009960431605577469
1773426553591022848,7.710241334279999e-06,7.934394488984253e-06,-0.009953881613910198
1773426553600777472,-3.61134038939781e-06,1.147857983596623e-05,-0.009960051625967026
1773426553610438144,2.291438477186603e-06,2.580255113571184e-06,-0.009955327026546001
1773426553620664832,-1.742357540024386e-06,3.153294983349042e-06,-0.009955652058124542
1773426553630960128,-2.654253421496833e-06,-3.515146545396419e-06,-0.009963345713913441
1773426553641160448,-2.892038901336491e-05,8.611819066572934e-05,-0.009937567636370659
1773426553651257344,-7.189682946773246e-05,0.0002860835229512304,-0.009866956621408463
1773426553661269504,5.719120235880837e-05,-0.0002000572276301682,-0.01003376021981239
1773426553671187200,3.698072396218777e-05,-0.0001747425994835794,-0.01000885479152203
1773426553681008896,1.111385063268244e-05,-3.930339880753309e-05,-0.009965061210095882
1773426553690734336,7.033882866380736e-06,1.112651807488874e-05,-0.009962385520339012
1773426553700447744,1.122040794143686e-05,-2.258097447338514e-05,-0.009976892732083797
1773426553710801152,-4.012888439319795e-07,-0.0001427670213161036,-0.00994510855525732
1773426553721055232,2.669114655873273e-05,-0.0001065445976564661,-0.009947825223207474
1773426553731217408,3.00927731586853e-05,-4.923201049678028e-05,-0.00995913427323103
1773426553741278720,1.014627378026489e-05,-5.264090577838942e-05,-0.009961443953216076
1773426553751248384,1.225923733727541e-05,-5.210954986978322e-05,-0.009950440376996994
1773426553761123584,8.175888979167212e-06,1.194094693346415e-05,-0.009981118142604828
1773426553770904832,-9.247675734513905e-06,6.544720963574946e-05,-0.009980795904994011
1773426553780591872,-7.4893789133057e-05,0.0002509574696887285,-0.009988696314394474
1773426553790675712,-3.765000656130724e-05,0.0003014754911419004,-0.01001251023262739
1773426553800989952,0.0001417825842509046,0.0006520813913084567,-0.01008851546794176
1773426553811209984,-0.0001095057887141593,0.000259383930824697,-0.009997484274208546
1773426553821334784,-0.001470687566325068,-0.000180370407178998,-0.009760312736034393
1773426553831358464,-0.0008684851345606148,0.0001694225502433255,-0.009979728609323502
1773426553841290752,-0.001217257347889245,0.0002304776135133579,-0.009987998753786087
1773426553851128320,-0.001701714470982552,0.0003014260437339544,-0.00996115431189537
1773426553860870144,-0.001028634840622544,8.833974425215274e-05,-0.01014300435781479
1773426553870517760,-0.0008598249405622482,-0.0004642096755560488,-0.01001608557999134
1773426553880891904,-0.0013190524186939,-0.0002527925826143473,-0.0101785147562623
1773426553891168256,-0.002073521725833416,-0.0006281731766648591,-0.00983047392219305
1773426553901347584,-0.002865010872483253,-0.001058331457898021,-0.0100788539275527
1773426553911427584,-0.002716327086091042,-0.0002932420466095209,-0.009839139878749847
1773426553921412608,-0.001598069095052779,0.0001928146521095186,-0.009893476963043213
1773426553931302912,0.0002198284346377477,0.0002723236393649131,-0.009844020009040833
1773426553941106688,8.313218131661415e-05,-3.804916195804253e-05,-0.009750097990036011
1773426553950816768,-0.0004547673743218184,-0.0005934207001700997,-0.009923785924911499
1773426553960596480,-0.0006548935198225081,-0.0005914613720960915,-0.009928283281624317
1773426553970931712,-0.001428241841495037,-0.0004306806076783687,-0.009906548075377941
1773426553981167872,-0.0006862897425889969,-0.0004398375749588013,-0.0102256927639246
1773426553991310592,-0.001644188538193703,-0.0005366172990761697,-0.009990023449063301
1773426554001358592,-0.001248006243258715,0.0003110147954430431,-0.009972220286726952
1773426554011314944,-0.0009354269714094698,0.0002176757407141849,-0.009853942319750786
1773426554021169408,0.0001089442739612423,-7.455103332176805e-05,-0.009848400950431824
1773426554030929664,-0.0004636765515897423,-1.14997492346447e-05,-0.009511437267065048
1773426554040596224,-0.001169218448922038,0.0001914570311782882,-0.009723160415887833
1773426554050662656,-0.00189911515917629,0.0001282272569369525,-0.009961067698895931
1773426554060962816,-0.002984368475154042,0.0002472765045240521,-0.009889977052807808
1773426554071165952,-0.002499957103282213,0.0005185208865441382,-0.009654521942138672
1773426554081277184,0.0004716179682873189,0.0008452535839751363,-0.00979409646242857
1773426554091297024,0.003118972992524505,0.0008287001401185989,-0.009971899911761284
1773426554101225984,0.0008618198917247355,4.089189314981923e-05,-0.01015833951532841
1773426554111054080,-0.0008394076721742749,9.177235187962651e-05,-0.01004780363291502
1773426554120789248,-0.000463461474282667,0.001392845879308879,-0.01048643514513969
1773426554130511616,-0.002651415299624205,0.0005965743330307305,-0.0103900358080864
1773426554140868352,-0.003635591361671686,0.0003893125685863197,-0.009866373613476753
1773426554151130880,-0.002250356366857886,0.0003287938016001135,-0.01009347289800644
1773426554161296896,1.762578904163092e-05,0.0009347870945930481,-0.01005728356540203
1773426554171367680,0.000144000761792995,0.001066457014530897,-0.00978455226868391
1773426554181346048,0.001076336484402418,0.0005194881232455373,-0.01008543558418751
1773426554191256576,0.001425938331522048,-0.0001211545895785093,-0.009977345354855061
1773426554201060096,0.0006006621988490224,-0.0005124855088070035,-0.01031905598938465
1773426554210771200,6.698640936519951e-05,-0.0001115312770707533,-0.009656335227191448
1773426554220629504,0.0004261257709003985,-0.0001437580067431554,-0.009704641997814178
1773426554230948352,0.001669526100158691,-0.0002877944498322904,-0.01022867765277624
1773426554241168896,8.863825496518984e-05,-0.0002746441750787199,-0.009666107594966888
1773426554251298048,-0.0006134301074780524,-0.0004685609310399741,-0.0104080643504858
1773426554261328896,-0.00251282611861825,-0.0001289953070227057,-0.009658064693212509
1773426554271263232,-0.002655373187735677,0.0006016535335220397,-0.009953332133591175
1773426554281102848,-0.001052238396368921,0.0004140958481002599,-0.01014799997210503
1773426554290848000,0.000275699858320877,0.0003621518262661994,-0.009715503081679344
1773426554300498944,-0.000549681019037962,0.0005590838263742626,-0.009559235535562038
1773426554310713344,0.0009544558706693351,0.0009540759492665529,-0.01031663082540035
1773426554320995328,0.001393794314935803,0.0009943783516064286,-0.009993433021008968
1773426554331181056,0.0007912926375865936,-0.0004811219114344567,-0.01004849746823311
1773426554341268224,0.0008337315521202981,-0.0005427221767604351,-0.00987963005900383
1773426554351258368,0.001212925650179386,0.0001523811370134354,-0.01007822901010513
1773426554361153280,-0.0007568012224510312,0.0009142996859736741,-0.01000915095210075
1773426554370952704,-0.001828801119700074,0.000958497344981879,-0.009989773854613304
1773426554380668416,-0.002132453490048647,0.001004706951789558,-0.009858124889433384
1773426554390454272,-0.001244531478732824,0.001261694822460413,-0.009970113635063171
1773426554400797952,0.0001769457303453237,0.000810392783023417,-0.01003575418144464
1773426554411046400,0.0008981660939753056,0.0001881553325802088,-0.009919050149619579
1773426554421201664,0.0009172869613394141,-0.0004504744429141283,-0.009928395971655846
1773426554431261696,0.001365792471915483,-0.001093580736778677,-0.01009300258010626
1773426554441227264,0.001365141710266471,-0.001132462173700333,-0.009966932237148285
1773426554460926208,0.000825276889372617,-0.0001950523583218455,-0.01013531349599361
1773426554470621184,7.925447425805032e-05,0.00211725989356637,-0.01006454601883888
1773426554480543744,-0.001426595728844404,0.0020632054656744,-0.009768567979335785
1773426554490847744,-0.001948322518728673,0.001326049095951021,-0.01010434050112963
1773426554501057792,-0.001626295619644225,0.0005815259646624327,-0.009783198125660419
1773426554511170304,-0.001513934344984591,-8.98760772543028e-05,-0.01003699563443661
1773426554521184512,-0.001193609903566539,0.0002912483178079128,-0.01009734999388456
1773426554531102208,-0.0008761630160734057,0.0004648458561860025,-0.009906214661896229
1773426554540921856,-0.0009122435003519058,-0.0001459120976505801,-0.009913330897688866
1773426554550646016,-0.001078509842045605,-0.0008733724826015532,-0.01001961715519428
1773426554560286720,-0.001456062076613307,-5.913181666983292e-06,-0.01010926067829132
1773426554570651392,-0.001011131331324577,0.001069171237759292,-0.009997478686273098
1773426554580914432,-0.0006320350803434849,0.001812032423913479,-0.009871621616184711
1773426554591081984,-0.0001868294202722609,0.001420896966010332,-0.009936211630702019
1773426554601150976,-0.001356726861558855,0.0002163946919608861,-0.01012169755995274
1773426554611121664,-0.001009468804113567,-0.0001781044120434672,-0.009833878837525845
1773426554620995840,-0.0008314414299093187,-0.000325970642734319,-0.01000228896737099
1773426554630774528,0.0004584643174894154,0.0001198889003717341,-0.009919000789523125
1773426554640457984,0.002546133007854223,0.0008680676692165434,-0.01009332668036222
1773426554650381312,0.00236665434204042,0.0009952663676813245,-0.009886014275252819
1773426554660707328,0.000232091624638997,0.0003651447768788785,-0.01000650133937597
1773426554670935808,-0.00147709425073117,-0.0003843502199742943,-0.01001166179776192
1773426554681067776,-0.002024689689278603,-0.0002129037020495161,-0.01009166333824396
1773426554691102464,-0.002227914985269308,0.0005327687249518931,-0.009908977895975113
1773426554701039872,-0.001842239056713879,0.0009482712484896183,-0.009937993250787258
1773426554710883072,0.0004175404319539666,0.001124732894822955,-0.009820563718676567
1773426554720677120,0.0009537514997646213,0.0008051936165429652,-0.00998891144990921
1773426554730337536,-0.0001621549454284832,-4.034278754261322e-05,-0.01008720509707928
1773426554740562688,-0.0006355196819640696,8.375453035114333e-05,-0.009795523248612881
1773426554750853376,-0.0004348160582594573,-0.0001582678523845971,-0.01025282591581345
1773426554761045248,-0.001001500175334513,0.0004093532334081829,-0.009519856423139572
1773426554771140096,0.000353299081325531,0.0009183124639093876,-0.01023815665394068
1773426554781143040,0.00177846394944936,0.001177859143353999,-0.009989391081035137
1773426554791051776,0.001926556462422013,0.001713026314973831,-0.009861252270638943
1773426554800866816,0.001194524811580777,0.002509570214897394,-0.009973952546715736
1773426554810616320,-0.001427317620255053,0.001609575934708118,-0.009970651939511299
1773426554820327936,-0.002947842003777623,0.001834239577874541,-0.01005076337605715
1773426554830677504,-0.003192727686837316,0.001635328982956707,-0.01002476084977388
1773426554840932096,-0.002164655597880483,0.001660511828958988,-0.009837666526436806
1773426554851091712,-0.0006635459139943123,0.001870150095783174,-0.01007038727402687
1773426554861157376,0.0006124624633230269,0.00127412483561784,-0.009931070730090141
1773426554871128320,0.0004188213206361979,0.0004738826537504792,-0.01054483838379383
1773426554881005312,9.973636770155281e-05,0.000720311829354614,-0.01015913207083941
1773426554890798592,-0.000391938432585448,0.00106465129647404,-0.009248329326510429
1773426554900551936,-0.001141344895586371,0.001152366283349693,-0.009369061328470707
1773426554910477568,-0.001579018076881766,0.001413407968357205,-0.01024525426328182
1773426554920787456,-0.0009486171184107661,0.002047685440629721,-0.009612774476408958
1773426554930998528,-0.0001886861136881635,0.001922153169289231,-0.009904215112328529
1773426554941110528,0.000108437925518956,0.001809274428524077,-0.01044770330190659
1773426554951139072,-0.0001224033767357469,0.001718505402095616,-0.01003690343350172
1773426554961072128,-0.001127781812101603,0.000902576488442719,-0.01012779958546162
1773426554970910208,-0.002044713823124766,0.0005400399677455425,-0.009732010774314404
1773426554980655104,-0.001871934509836137,5.85841407882981e-05,-0.01011063158512115
1773426554990305792,-0.001445341506041586,-0.0001519724464742467,-0.0100928395986557
1773426555000677120,-0.0001004566365736537,0.0002305822854395956,-0.009745026007294655
1773426555010953984,0.001095957704819739,0.0002834562619682401,-0.01025260332971811
1773426555021134592,0.001546893268823624,0.0006882003508508205,-0.009971015155315399
1773426555031220224,0.0007841675542294979,0.0008234211127273738,-0.009962283074855804
1773426555041213184,-0.0003919412265531719,0.001234107650816441,-0.009660346433520317
1773426555051110656,-0.001253250404261053,0.002099097240716219,-0.009735147468745708
1773426555060912640,-0.001481768442317843,0.001718596555292606,-0.009916217997670174
1773426555080465408,0.0004532965831458569,0.001135749276727438,-0.01020785607397556
1773426555090795520,0.001340258400887251,0.0008484194986522198,-0.01003649458289146
1773426555101028864,0.001453412580303848,0.0009322086116299033,-0.00964267086237669
1773426555111163904,0.001488298876211047,0.0004749630752485245,-0.01043926924467087
1773426555121201664,0.0001065846299752593,0.0002688147069420666,-0.01015602797269821
1773426555131143168,-0.0005552855436690152,0.0003479926963336766,-0.009621143341064453
1773426555140995840,-0.0006376412929967046,0.0003467841306701303,-0.01017957367002964
1773426555150757632,-0.0002718505566008389,0.0005773827433586121,-0.0101190684363246
1773426555160425472,0.001128891366533935,0.0005895073409192264,-0.009810501709580421
1773426555170571008,0.002026939298957586,0.000967194268014282,-0.009905478917062283
1773426555180864256,0.002709784545004368,0.001611737185157835,-0.009716308675706387
1773426555191063296,0.002559528686106205,0.001792648457922041,-0.01029490400105715
1773426555201167616,0.001290974556468427,0.0009516517748124897,-0.009953847154974937
1773426555211176704,0.000387858075555414,0.0001288292551180348,-0.01019063778221607
1773426555221089280,0.0002612252428662032,0.0004520703223533928,-0.009656336158514023
1773426555230907648,0.0002354030730202794,0.0001203753272420727,-0.01029433868825436
1773426555240631040,0.0002790314320009202,-0.0004571535100694746,-0.01013697497546673
1773426555250342400,0.0006775736110284925,-0.001083787064999342,-0.009670169092714787
1773426555260695296,0.001570056192576885,-0.002067208290100098,-0.009999246336519718
1773426555270952960,0.001817281125113368,-0.002021845662966371,-0.009997023269534111
1773426555281115136,0.001052916748449206,-0.001604129676707089,-0.009971930645406246
1773426555291187456,0.000795875967014581,-0.001267246552743018,-0.01020593009889126
1773426555301163520,3.483802356640808e-05,-0.00121517269872129,-0.009852141141891479
1773426555311045120,0.0005705232033506036,-0.00179051945451647,-0.01005745492875576
1773426555320835328,0.0009142244234681129,-0.001386698335409164,-0.009772623889148235
1773426555330536448,0.001993084792047739,-0.00161356758326292,-0.01007254514843225
1773426555340590336,0.002667736262083054,-0.001317615271545947,-0.009851211681962013
1773426555350904576,0.003168146358802915,-0.0005985816824249923,-0.00996190682053566
1773426555361120000,0.003727531526237726,-0.0001325973717030138,-0.01005444303154945
1773426555371242752,0.004130486864596605,0.0007267743349075317,-0.01001469139009714
1773426555381271040,0.004235610831528902,0.001732372445985675,-0.009882628917694092
1773426555391203072,0.003603002754971385,0.001815699972212315,-0.01003933418542147
1773426555401039104,0.002694104565307498,0.001016935682855546,-0.01001839060336351
1773426555410781696,0.002268542302772403,0.0004941271618008614,-0.01004206109791994
1773426555420429824,0.002138150855898857,0.0001699432032182813,-0.01002785004675388
1773426555430803456,0.003262685146182775,0.0002469918981660157,-0.009719021618366241
1773426555441079040,0.003824804676696658,0.0004375239950604737,-0.01000873651355505
1773426555451259904,0.00388794532045722,0.0004785755591001362,-0.01012214832007885
1773426555461345536,0.003616252215579152,0.0003137676103506237,-0.01024932693690062
1773426555471337984,0.002220043446868658,0.0003117013548035175,-0.0100636463612318
1773426555481235200,0.0007141564856283367,0.0003658289206214249,-0.009787854738533497
1773426555491037696,0.0006649666465818882,0.0001313471875619143,-0.009711867198348045
1773426555500746752,0.0007682316354475915,-0.0003919986775144935,-0.01005030144006014
1773426555510689024,0.001040651695802808,7.375958375632763e-05,-0.009845511987805367
1773426555520953856,0.002351617207750678,0.0003747238661162555,-0.009858149103820324
1773426555531188224,0.0006604976952075958,0.0006054048426449299,-0.00965782068669796
1773426555541331456,4.18678937421646e-05,0.0003207636182196438,-0.009751172736287117
1773426555551379456,1.369073743262561e-05,-0.0003131342818960547,-0.01021344214677811
1773426555561331456,6.370305982272839e-06,-0.0005717463209293783,-0.01045460626482964
1773426555571187968,1.228281143994536e-05,-0.0001661560963839293,-0.01011302787810564
1773426555580950272,2.572616540419403e-05,8.460297976853326e-05,-0.009939808398485184
1773426555590618368,3.938367444789037e-05,0.0004274668754078448,-0.009644404053688049
1773426555600766464,3.18201127811335e-05,0.0001762216706993058,-0.009869249537587166
1773426555611031808,3.321334588690661e-05,2.911452247644775e-05,-0.01000970602035522
1773426555621228544,3.377654866199009e-05,4.725364124169573e-05,-0.009963173419237137
1773426555631327744,3.373601066414267e-05,6.805593147873878e-05,-0.00994948111474514
1773426555641330944,3.103609196841717e-05,8.556763350497931e-05,-0.009959438815712929
1773426555651237632,3.151858982164413e-05,0.0001350597303826362,-0.009926443919539452
